kaptCode,schul_nm,schul_dstnc
A41576912,솔터초등학교,10
A41576914,은여울초등학교,14
A41576916,솔터초등학교,31
A41590101,은여울초등학교,18
A47172601,솔터초등학교,31
A10024419,솔터초등학교,366
A10024790,김포한가람초등학교,1
A10025866,솔터초등학교,347
A10025919,나비초등학교,39
A10025936,김포호수초등학교,201
A10026066,김포호수초등학교,68
A10026155,김포한가람초등학교,0
A10026448,김포호수초등학교,30
A10026458,김포한가람초등학교,219
A10026529,김포호수초등학교,307
A10026654,김포구래초등학교,24
A10027014,나비초등학교,53
A10027505,김포호수초등학교,9
A41576911,김포한가람초등학교,151
A41576913,김포구래초등학교,75
A41576915,김포호수초등학교,170
A41576917,김포호수초등학교,219
A41576918,나비초등학교,17
A10023628,마송초등학교,104
A10024257,마송초등학교,289
A10024271,마송중앙초등학교,15
A10024296,마송초등학교,73
A41576306,통진초등학교,25
A41576307,마송중앙초등학교,21
A41576308,마송중앙초등학교,0
A41586501,통진초등학교,125
A41586503,통진초등학교,20
A10024684,향산초등학교,320
A10024723,향산초등학교,320
A41577601,고촌초등학교,25
A41581105,고촌초등학교,102
A41581106,고촌초등학교,237
A41581201,신곡초등학교,361
A41581202,신곡초등학교,292
A41581203,고촌초등학교,131
A41581204,고촌초등학교,0
A41581207,고촌초등학교,14
A41581209,고촌초등학교,290
A41581210,신곡초등학교,30
A41581211,신곡초등학교,0
A10023768,신양초등학교,231
A10024969,신양초등학교,362
A10024971,신양초등학교,122
A10025008,양곡초등학교,275
A41576902,신양초등학교,120
A41576906,신양초등학교,62
A41576910,양곡초등학교,99
A41584501,신양초등학교,375
A41584503,양곡초등학교,57
A41576903,학운초등학교,284
A41576909,학운초등학교,63
A44539001,진안초등학교,285
A44539002,병점초등학교,216
A44571803,진안초등학교,280
A44571804,병점초등학교,145
A44576905,진안초등학교,14
A44577004,진안초등학교,162
A44597203,진안초등학교,0
A10023853,새봄초등학교,43
A10024349,새봄초등학교,20
A10027196,송화초등학교,7
A44536003,송화초등학교,24
A44536008,태안초등학교,25
A44536010,안화초등학교,46
A44536015,구봉초등학교,119
A44536019,안화초등학교,33
A44536022,화성벌말초등학교,31
A44576114,태안초등학교,15
A44576318,구봉초등학교,16
A44576616,안화초등학교,40
A44577417,구봉초등학교,79
A44577501,태안초등학교,114
A44577505,태안초등학교,114
A44577806,안화초등학교,244
A44577907,구봉초등학교,27
A44577909,안화초등학교,15
A44577911,화성벌말초등학교,122
A44577912,안화초등학교,45
A44577913,안화초등학교,41
A44577914,화성벌말초등학교,169
A44598521,송화초등학교,59
A44598711,화성벌말초등학교,188
A44598804,병점초등학교,369
A44598820,태안초등학교,131
A44598912,송화초등학교,237
A44598913,송화초등학교,104
A10026519,구봉초등학교,344
A44532002,한마음초등학교,263
A44532004,한마음초등학교,15
A44532005,능동초등학교,20
A44532006,한마음초등학교,362
A44532007,숲속초등학교,51
A44532009,능동초등학교,15
A44532011,푸른초등학교,14
A44532012,숲속초등학교,47
A44532013,푸른초등학교,17
A44532014,푸른초등학교,9
A44532015,한마음초등학교,22
A44532016,능동초등학교,139
A44578501,푸른초등학교,0
A44578502,능동초등학교,238
A44578503,한마음초등학교,9
A44578504,능동초등학교,9
A44578505,능동초등학교,27
A10025712,서경초등학교,162
A10026893,서경초등학교,26
A44572703,서경초등학교,103
A44577601,기산초등학교,72
A10023506,화성반월초등학교,240
A10027114,화성반월초등학교,20
A10027529,기산초등학교,342
A44533002,율목초등학교,19
A44533003,율목초등학교,281
A44573805,율목초등학교,2
A44578601,기산초등학교,0
A44598207,동학초등학교,11
A44598308,동학초등학교,19
A44598404,동학초등학교,57
A44598406,동학초등학교,19
A10023435,글빛초등학교,53
A10023451,글빛초등학교,39
A44577204,기안초등학교,175
A44577705,배양초등학교,54
A44578005,화산초등학교,161
A44599304,안녕초등학교,239
A44599305,화산초등학교,152
A10026696,안녕초등학교,207
A44599403,안녕초등학교,45
A44599504,새봄초등학교,269
A44516002,화성금곡초등학교,204
A44516003,화성금곡초등학교,84
A44516005,화성금곡초등학교,73
A44516006,화성금곡초등학교,56
A44516007,석우초등학교,9
A44516011,화성금곡초등학교,10
A44516012,솔빛초등학교,10
A44516013,반석초등학교,19
A44516014,반석초등학교,10
A44516016,석우초등학교,123
A44516020,솔빛초등학교,34
A44516022,반송초등학교,36
A44572517,석우초등학교,126
A44572804,석우초등학교,0
A44572910,솔빛초등학교,0
A44573019,반석초등학교,52
A44573518,반송초등학교,5
A44573609,반석초등학교,0
A44573621,학동초등학교,94
A44575301,화성금곡초등학교,47
A44575307,학동초등학교,147
A44575815,화성금곡초등학교,75
A44579008,학동초등학교,0
A44517001,예당초등학교,23
A44517002,예당초등학교,99
A44517003,예당초등학교,0
A44517004,예원초등학교,0
A10024076,여울초등학교,293
A10024290,여울초등학교,49
A10025005,여울초등학교,42
A10025771,치동초등학교,227
A10025962,치동초등학교,318
A10026008,화성청계초등학교,369
A10026774,치동초등학교,177
A10026805,여울초등학교,19
A10027133,동탄초등학교,205
A10027257,동탄초등학교,249
A44571702,동탄초등학교,0
A10026355,동탄중앙초등학교,58
A10026909,아인초등학교,20
A10027117,예솔초등학교,51
A10027334,무봉초등학교,34
A10027646,청목초등학교,23
A10027729,화성청계초등학교,16
A10028048,동탄중앙초등학교,19
A10028171,아인초등학교,25
A10026464,한백초등학교,370
A10026740,영천초등학교,10
A10026888,영천초등학교,236
A10027122,한백초등학교,18
A10027606,한백초등학교,0
A10027806,무봉초등학교,153
A10028132,다원초등학교,179
A44581301,다원초등학교,116
A10024592,세정초등학교,250
A10024732,세정초등학교,21
A10024841,세정초등학교,210
A10025680,청림초등학교,20
A10025798,정현초등학교,285
A10025868,정현초등학교,20
A10025885,정현초등학교,215
A10025900,정현초등학교,280
A10026127,세정초등학교,32
A10024091,화남초등학교,37
A10024111,호연초등학교,21
A10024525,화남초등학교,20
A10025020,호연초등학교,17
A10025312,이솔초등학교,14
A10025552,호연초등학교,52
A10026103,이솔초등학교,0
A10026587,서연초등학교,201
A10025093,방교초등학교,144
A10027281,방교초등학교,20
A10027291,방교초등학교,161
A10024147,새솔초등학교,268
A10024167,새솔초등학교,268
A10025264,새솔초등학교,374
A10025272,새솔초등학교,0
A10025305,새솔초등학교,23
A10025384,송린초등학교,76
A10026203,새솔초등학교,52
A10026352,송린초등학교,22
A10026527,송린초등학교,0
A10023747,봉담초등학교,234
A10024348,봉담초등학교,367
A10026506,봉담초등학교,195
A44589105,상봉초등학교,20
A10024281,수현초등학교,0
A10024663,수현초등학교,43
A10026952,수영초등학교,16
A10027565,수영초등학교,39
A44574718,봉담초등학교,92
A44589606,수영초등학교,23
A44589616,수영초등학교,1
A10027952,상봉초등학교,354
A44573114,상봉초등학교,342
A44589125,상봉초등학교,58
A44589127,상봉초등학교,304
A44589315,상봉초등학교,11
A44589319,동화초등학교,30
A10025432,효행초등학교,0
A10027161,효행초등학교,138
A44572617,효행초등학교,353
A44589124,효행초등학교,187
A44589128,효행초등학교,103
A44589701,와우초등학교,347
A44589721,와우초등학교,355
A44589204,갈담초등학교,4
A44571302,석천초등학교,370
A44575111,제암초등학교,1
A44592312,제암초등학교,20
A10026751,상신초등학교,61
A10026793,상신초등학교,40
A10024899,하길초등학교,247
A10025975,하길초등학교,204
A10026055,하길초등학교,9
A10027427,하길초등학교,30
A10027964,화원초등학교,371
A44592109,화원초등학교,9
A44592004,행정초등학교,0
A44592006,한울초등학교,8
A44592008,도이초등학교,140
A44592102,한울초등학교,92
A44592103,도이초등학교,1
A44592104,한울초등학교,86
A44592105,한울초등학교,48
A44592106,한울초등학교,91
A44592602,행정초등학교,20
A44592603,행정초등학교,82
A44592605,한울초등학교,0
A44592607,도이초등학교,70
A44592609,행정초등학교,226
A44592610,행정초등학교,347
A44592613,도이초등학교,20
A10025476,동양초등학교,174
A10026549,대양초등학교,16
A10026807,대양초등학교,22
A44501001,대양초등학교,197
A10023609,신남초등학교,233
A10023614,신남초등학교,4
A10023615,신남초등학교,86
A44508002,대양초등학교,274
A44584201,비봉초등학교,191
A10020926,송산초등학교,61
A10023961,광주초등학교,146
A46480202,경안초등학교,220
A46480204,경안초등학교,141
A46480303,경안초등학교,358
A10026301,광주푸른초등학교,5
A10026652,쌍령초등학교,390
A46413004,쌍령초등학교,1
A46470203,쌍령초등학교,166
A46471301,쌍령초등학교,179
A46471302,광주푸른초등학교,322
A46472602,쌍령초등학교,6
A46471702,광주송정초등학교,373
A46470601,탄벌초등학교,280
A46470804,탄벌초등학교,164
A46472101,벌원초등학교,27
A46472102,벌원초등학교,22
A10024659,한아람초등학교,286
A10024830,태전초등학교,314
A10025854,한아람초등학교,1
A10026088,태성초등학교,85
A10026552,한아람초등학교,147
A46470301,광남초등학교,165
A46470302,태성초등학교,25
A46470408,태전초등학교,6
A46470506,태전초등학교,171
A46471205,태전초등학교,242
A46472307,태전초등학교,0
A46480502,한아람초등학교,74
A10021673,광남초등학교,239
A10023851,광남초등학교,298
A46470701,광남초등학교,184
A10023363,역동초등학교,109
A10027310,역동초등학교,58
A10027323,역동초등학교,0
A10027326,역동초등학교,126
A46471002,고산하늘초등학교,291
A46474717,고산하늘초등학교,21
A10027251,신현초등학교,158
A10027321,신현초등학교,114
A46474718,신현초등학교,9
A46474719,신현초등학교,105
A10021923,광주광명초등학교,286
A46471911,능원초등학교,265
A46492201,능평초등학교,82
A10025169,오포초등학교,195
A10026329,양벌초등학교,82
A46471412,양벌초등학교,175
A46472509,광주매곡초등학교,104
A46472810,광주매곡초등학교,202
A46474006,양벌초등학교,83
A46474015,양벌초등학교,181
A46476307,도곡초등학교,27
A46476308,도곡초등학교,137
A46478806,쌍동초등학교,281
A46486113,쌍동초등학교,21
A46474304,광주도평초등학교,185
A46476001,광주도평초등학교,178
A46476014,광주도평초등학교,45
A46486309,광주도평초등학교,6
A46475602,곤지암초등학교,222
A46475603,곤지암초등학교,349
A46404002,삼리초등학교,212
A46404003,삼리초등학교,1
A48272301,광사초등학교,231
A48272302,광사초등학교,315
A48272303,광사초등학교,315
A48208001,만송초등학교,147
A48208002,만송초등학교,30
A48208003,만송초등학교,197
A48208004,만송초등학교,25
A48208005,만송초등학교,9
A48208006,만송초등학교,138
A48211006,광숭초등학교,46
A48272508,삼숭초등학교,67
A48272604,삼숭초등학교,197
A48272707,삼숭초등학교,163
A48272809,삼숭초등학교,19
A48272905,광숭초등학교,97
A48273103,광숭초등학교,94
A48202002,양주덕현초등학교,260
A48272101,양주덕현초등학교,236
A48272103,양주덕현초등학교,121
A48272104,양주덕현초등학교,7
A48272105,양주덕현초등학교,207
A48272106,양주덕현초등학교,242
A10026389,덕정초등학교,340
A48079901,덕정초등학교,384
A48079902,덕정초등학교,139
A48079903,덕정초등학교,118
A48206002,고암초등학교,300
A48270703,칠봉초등학교,27
A48271005,회천초등학교,20
A48271106,고암초등학교,7
A10023519,천보초등학교,344
A10023541,연푸른초등학교,201
A10023789,옥정초등학교,283
A10023794,옥정초등학교,173
A10024385,율정초등학교,15
A10024848,옥빛초등학교,162
A10024948,율빛초등학교,76
A10024956,율빛초등학교,22
A10025028,율빛초등학교,361
A10025608,연푸른초등학교,18
A10025819,율빛초등학교,218
A10025844,율빛초등학교,0
A10026075,율정초등학교,213
A10026259,옥빛초등학교,15
A10026829,옥정초등학교,50
A10026963,옥빛초등학교,202
A10026991,율정초등학교,210
A10027239,옥정초등학교,0
A48283902,율정초등학교,16
A10024647,주원초등학교,18
A48270804,칠봉초등학교,1
A48270805,주원초등학교,0
A48270807,주원초등학교,231
A48270808,주원초등학교,170
A48271203,회천초등학교,15
A48273901,주원초등학교,32
A10023477,도둔초등학교,327
A10023483,양주덕산초등학교,243
A48205007,양주덕산초등학교,44
A48270102,양주덕산초등학교,317
A48270410,양주덕산초등학교,21
A48270504,덕계초등학교,276
A48271912,도둔초등학교,0
A48273713,덕계초등학교,228
